"created per day",filters,"country: Descending",Count
"2018-01-24 00:00:00","first_app:topfacemobappandroid",KW,4
"2018-01-24 00:00:00","first_app:topfacemobappandroid",LV,4
"2018-01-24 00:00:00","first_app:topfacemobappandroid",QA,4
"2018-01-24 00:00:00","first_app:topfacemobappandroid",SG,4
"2018-01-24 00:00:00","first_app:topfacemobappandroid",TJ,4
"2018-01-24 00:00:00","first_app:topfacemobappandroid",TT,4
"2018-01-24 00:00:00","first_app:topfacemobappandroid",BE,3
"2018-01-24 00:00:00","first_app:topfacemobappandroid",CH,3
"2018-01-24 00:00:00","first_app:topfacemobappandroid",CI,3
"2018-01-24 00:00:00","first_app:topfacemobappandroid",CM,3
"2018-01-24 00:00:00","first_app:topfacemobappandroid",CN,3
"2018-01-24 00:00:00","first_app:topfacemobappandroid",FI,3
"2018-01-24 00:00:00","first_app:topfacemobappandroid",GT,3
"2018-01-24 00:00:00","first_app:topfacemobappandroid",IQ,3
"2018-01-24 00:00:00","first_app:topfacemobappandroid",JM,3
"2018-01-24 00:00:00","first_app:topfacemobappandroid",JO,3
"2018-01-24 00:00:00","first_app:topfacemobappandroid",LT,3
"2018-01-24 00:00:00","first_app:topfacemobappandroid",PR,3
"2018-01-24 00:00:00","first_app:topfacemobappandroid",SE,3
"2018-01-24 00:00:00","first_app:topfacemobappandroid",TH,3
"2018-01-24 00:00:00","first_app:topfacemobappandroid",AF,2
"2018-01-24 00:00:00","first_app:topfacemobappandroid",BA,2
"2018-01-24 00:00:00","first_app:topfacemobappandroid",GD,2
"2018-01-24 00:00:00","first_app:topfacemobappandroid",GN,2
"2018-01-24 00:00:00","first_app:topfacemobappandroid",HN,2
"2018-01-24 00:00:00","first_app:topfacemobappandroid",HR,2
"2018-01-24 00:00:00","first_app:topfacemobappandroid",HT,2
"2018-01-24 00:00:00","first_app:topfacemobappandroid",IR,2
"2018-01-24 00:00:00","first_app:topfacemobappandroid",PA,2
"2018-01-24 00:00:00","first_app:topfacemobappandroid",PY,2
"2018-01-24 00:00:00","first_app:topfacemobappandroid",RW,2
"2018-01-24 00:00:00","first_app:topfacemobappandroid",SY,2
"2018-01-24 00:00:00","first_app:topfacemobappandroid",TW,2
"2018-01-24 00:00:00","first_app:topfacemobappandroid",TZ,2
"2018-01-24 00:00:00","first_app:topfacemobappandroid",VN,2
"2018-01-24 00:00:00","first_app:topfacemobappandroid",AO,1
"2018-01-24 00:00:00","first_app:topfacemobappandroid",BH,1
"2018-01-24 00:00:00","first_app:topfacemobappandroid",BS,1
"2018-01-24 00:00:00","first_app:topfacemobappandroid",BZ,1
"2018-01-24 00:00:00","first_app:topfacemobappandroid",CD,1
"2018-01-24 00:00:00","first_app:topfacemobappandroid",CK,1
"2018-01-24 00:00:00","first_app:topfacemobappandroid",GR,1
"2018-01-24 00:00:00","first_app:topfacemobappandroid",HU,1
"2018-01-24 00:00:00","first_app:topfacemobappandroid",IE,1
"2018-01-24 00:00:00","first_app:topfacemobappandroid",IM,1
"2018-01-24 00:00:00","first_app:topfacemobappandroid",KR,1
"2018-01-24 00:00:00","first_app:topfacemobappandroid",MK,1
"2018-01-24 00:00:00","first_app:topfacemobappandroid",MM,1
"2018-01-24 00:00:00","first_app:topfacemobappandroid",MU,1
"2018-01-24 00:00:00","first_app:topfacemobappandroid",MZ,1
"2018-01-24 00:00:00","first_app:topfacemobappandroid",NC,1
"2018-01-24 00:00:00","first_app:topfacemobappandroid",NE,1
"2018-01-24 00:00:00","first_app:topfacemobappandroid",NI,1
"2018-01-24 00:00:00","first_app:topfacemobappandroid",NO,1
"2018-01-24 00:00:00","first_app:topfacemobappandroid",NZ,1
"2018-01-24 00:00:00","first_app:topfacemobappandroid",PG,1
"2018-01-24 00:00:00","first_app:topfacemobappandroid",RE,1
"2018-01-24 00:00:00","first_app:topfacemobappandroid",SC,1
"2018-01-24 00:00:00","first_app:topfacemobappandroid",SD,1
"2018-01-24 00:00:00","first_app:topfacemobappandroid",TD,1
"2018-01-24 00:00:00","first_app:topfacemobappandroid",TG,1
"2018-01-24 00:00:00","first_app:topfacemobappandroid",UG,1
"2018-01-24 00:00:00","first_app:topfacemobappandroid",YE,1
"2018-01-24 00:00:00","first_app:topfacemobappandroid",ZM,1
"2018-01-24 00:00:00","first_app:topfacemobappios",RU,687
"2018-01-24 00:00:00","first_app:topfacemobappios",TR,397
"2018-01-24 00:00:00","first_app:topfacemobappios",US,224
"2018-01-24 00:00:00","first_app:topfacemobappios",IN,199
"2018-01-24 00:00:00","first_app:topfacemobappios",UA,93
"2018-01-24 00:00:00","first_app:topfacemobappios",PK,64
"2018-01-24 00:00:00","first_app:topfacemobappios",KZ,55
"2018-01-24 00:00:00","first_app:topfacemobappios",GB,42
"2018-01-24 00:00:00","first_app:topfacemobappios",MX,38
"2018-01-24 00:00:00","first_app:topfacemobappios",DE,34
"2018-01-24 00:00:00","first_app:topfacemobappios",AZ,33
"2018-01-24 00:00:00","first_app:topfacemobappios",EG,30
"2018-01-24 00:00:00","first_app:topfacemobappios",IT,29
"2018-01-24 00:00:00","first_app:topfacemobappios",NG,28
"2018-01-24 00:00:00","first_app:topfacemobappios",GH,27
"2018-01-24 00:00:00","first_app:topfacemobappios",AM,22
"2018-01-24 00:00:00","first_app:topfacemobappios",CO,22
"2018-01-24 00:00:00","first_app:topfacemobappios",DO,22
"2018-01-24 00:00:00","first_app:topfacemobappios",JO,19
"2018-01-24 00:00:00","first_app:topfacemobappios",LB,19
"2018-01-24 00:00:00","first_app:topfacemobappios",PE,19
"2018-01-24 00:00:00","first_app:topfacemobappios",FR,18
"2018-01-24 00:00:00","first_app:topfacemobappios",MY,18
"2018-01-24 00:00:00","first_app:topfacemobappios",BY,17
"2018-01-24 00:00:00","first_app:topfacemobappios",CL,17
"2018-01-24 00:00:00","first_app:topfacemobappios",LK,17
"2018-01-24 00:00:00","first_app:topfacemobappios",NP,17
"2018-01-24 00:00:00","first_app:topfacemobappios",PH,16
"2018-01-24 00:00:00","first_app:topfacemobappios",CA,15
"2018-01-24 00:00:00","first_app:topfacemobappios",MA,14
"2018-01-24 00:00:00","first_app:topfacemobappios",CR,13
"2018-01-24 00:00:00","first_app:topfacemobappios",IQ,13
"2018-01-24 00:00:00","first_app:topfacemobappios",QA,12
"2018-01-24 00:00:00","first_app:topfacemobappios",AU,11
"2018-01-24 00:00:00","first_app:topfacemobappios",ES,11
"2018-01-24 00:00:00","first_app:topfacemobappios",ID,11
"2018-01-24 00:00:00","first_app:topfacemobappios",TH,11
"2018-01-24 00:00:00","first_app:topfacemobappios",UZ,11
"2018-01-24 00:00:00","first_app:topfacemobappios",BD,10
"2018-01-24 00:00:00","first_app:topfacemobappios",CY,10
"2018-01-24 00:00:00","first_app:topfacemobappios",NL,10
"2018-01-24 00:00:00","first_app:topfacemobappios",AL,8
"2018-01-24 00:00:00","first_app:topfacemobappios",BG,8
"2018-01-24 00:00:00","first_app:topfacemobappios",BO,8
"2018-01-24 00:00:00","first_app:topfacemobappios",GE,8
"2018-01-24 00:00:00","first_app:topfacemobappios",GT,8
"2018-01-24 00:00:00","first_app:topfacemobappios",IR,8
"2018-01-24 00:00:00","first_app:topfacemobappios",AR,7
"2018-01-24 00:00:00","first_app:topfacemobappios",BR,7
"2018-01-24 00:00:00","first_app:topfacemobappios",PR,7
"2018-01-24 00:00:00","first_app:topfacemobappios",RO,7
"2018-01-24 00:00:00","first_app:topfacemobappios",SG,7
"2018-01-24 00:00:00","first_app:topfacemobappios",AE,6
"2018-01-24 00:00:00","first_app:topfacemobappios",AF,6
"2018-01-24 00:00:00","first_app:topfacemobappios",BE,6
"2018-01-24 00:00:00","first_app:topfacemobappios",BH,6
"2018-01-24 00:00:00","first_app:topfacemobappios",CH,6
"2018-01-24 00:00:00","first_app:topfacemobappios",DZ,6
"2018-01-24 00:00:00","first_app:topfacemobappios",JP,6
"2018-01-24 00:00:00","first_app:topfacemobappios",KE,6
"2018-01-24 00:00:00","first_app:topfacemobappios",LV,6
"2018-01-24 00:00:00","first_app:topfacemobappios",CN,5
"2018-01-24 00:00:00","first_app:topfacemobappios",EC,5
"2018-01-24 00:00:00","first_app:topfacemobappios",OM,5
"2018-01-24 00:00:00","first_app:topfacemobappios",SE,5
"2018-01-24 00:00:00","first_app:topfacemobappios",VN,5
"2018-01-24 00:00:00","first_app:topfacemobappios",AT,4
"2018-01-24 00:00:00","first_app:topfacemobappios",HU,4
"2018-01-24 00:00:00","first_app:topfacemobappios",LT,4
"2018-01-24 00:00:00","first_app:topfacemobappios",MD,4
"2018-01-24 00:00:00","first_app:topfacemobappios",RS,4
"2018-01-24 00:00:00","first_app:topfacemobappios",SA,4
"2018-01-24 00:00:00","first_app:topfacemobappios",UY,4
"2018-01-24 00:00:00","first_app:topfacemobappios",ET,3
"2018-01-24 00:00:00","first_app:topfacemobappios",FI,3
"2018-01-24 00:00:00","first_app:topfacemobappios",KG,3
"2018-01-24 00:00:00","first_app:topfacemobappios",LY,3
"2018-01-24 00:00:00","first_app:topfacemobappios",PA,3
"2018-01-24 00:00:00","first_app:topfacemobappios",SV,3
"2018-01-24 00:00:00","first_app:topfacemobappios",TN,3
"2018-01-24 00:00:00","first_app:topfacemobappios",ZA,3
"2018-01-24 00:00:00","first_app:topfacemobappios",ZW,3
"2018-01-24 00:00:00","first_app:topfacemobappios",BA,2
"2018-01-24 00:00:00","first_app:topfacemobappios",CD,2
"2018-01-24 00:00:00","first_app:topfacemobappios",EE,2
"2018-01-24 00:00:00","first_app:topfacemobappios",HN,2
"2018-01-24 00:00:00","first_app:topfacemobappios",HR,2
"2018-01-24 00:00:00","first_app:topfacemobappios",IL,2
"2018-01-24 00:00:00","first_app:topfacemobappios",KH,2
"2018-01-24 00:00:00","first_app:topfacemobappios",KR,2
"2018-01-24 00:00:00","first_app:topfacemobappios",KW,2
"2018-01-24 00:00:00","first_app:topfacemobappios",LU,2
"2018-01-24 00:00:00","first_app:topfacemobappios",MT,2
"2018-01-24 00:00:00","first_app:topfacemobappios",MV,2
"2018-01-24 00:00:00","first_app:topfacemobappios",NI,2
"2018-01-24 00:00:00","first_app:topfacemobappios",NZ,2
"2018-01-24 00:00:00","first_app:topfacemobappios",PL,2
"2018-01-24 00:00:00","first_app:topfacemobappios",PY,2
"2018-01-24 00:00:00","first_app:topfacemobappios",TW,2
"2018-01-24 00:00:00","first_app:topfacemobappios",TZ,2
"2018-01-24 00:00:00","first_app:topfacemobappios",VE,2
"2018-01-24 00:00:00","first_app:topfacemobappios",AD,1
"2018-01-24 00:00:00","first_app:topfacemobappios",AG,1
"2018-01-24 00:00:00","first_app:topfacemobappios",AO,1
"2018-01-24 00:00:00","first_app:topfacemobappios",BS,1
"2018-01-24 00:00:00","first_app:topfacemobappios",CI,1
"2018-01-24 00:00:00","first_app:topfacemobappios",CU,1
"2018-01-24 00:00:00","first_app:topfacemobappios",CZ,1
"2018-01-24 00:00:00","first_app:topfacemobappios",DK,1
"2018-01-24 00:00:00","first_app:topfacemobappios",GD,1
"2018-01-24 00:00:00","first_app:topfacemobappios",GM,1
"2018-01-24 00:00:00","first_app:topfacemobappios",GR,1
"2018-01-24 00:00:00","first_app:topfacemobappios",GW,1
"2018-01-24 00:00:00","first_app:topfacemobappios",IE,1
"2018-01-24 00:00:00","first_app:topfacemobappios",JM,1
"2018-01-24 00:00:00","first_app:topfacemobappios",LR,1
"2018-01-24 00:00:00","first_app:topfacemobappios",ML,1
"2018-01-24 00:00:00","first_app:topfacemobappios",MM,1
"2018-01-24 00:00:00","first_app:topfacemobappios",MU,1
"2018-01-24 00:00:00","first_app:topfacemobappios",MZ,1
"2018-01-24 00:00:00","first_app:topfacemobappios",NO,1
"2018-01-24 00:00:00","first_app:topfacemobappios",PT,1
"2018-01-24 00:00:00","first_app:topfacemobappios",SI,1
"2018-01-24 00:00:00","first_app:topfacemobappios",SN,1
"2018-01-24 00:00:00","first_app:topfacemobappios",VI,1
"2018-01-25 00:00:00","first_app:topfacemobappandroid",RU,"1,654"
"2018-01-25 00:00:00","first_app:topfacemobappandroid",US,524
"2018-01-25 00:00:00","first_app:topfacemobappandroid",IN,373
"2018-01-25 00:00:00","first_app:topfacemobappandroid",UA,363
"2018-01-25 00:00:00","first_app:topfacemobappandroid",TR,314
"2018-01-25 00:00:00","first_app:topfacemobappandroid",KZ,134
"2018-01-25 00:00:00","first_app:topfacemobappandroid",NG,131
"2018-01-25 00:00:00","first_app:topfacemobappandroid",BY,95
"2018-01-25 00:00:00","first_app:topfacemobappandroid",MX,94
"2018-01-25 00:00:00","first_app:topfacemobappandroid",PK,81
"2018-01-25 00:00:00","first_app:topfacemobappandroid",BR,77
"2018-01-25 00:00:00","first_app:topfacemobappandroid",AR,60
"2018-01-25 00:00:00","first_app:topfacemobappandroid",GB,50
"2018-01-25 00:00:00","first_app:topfacemobappandroid",CO,48
"2018-01-25 00:00:00","first_app:topfacemobappandroid",IT,47
"2018-01-25 00:00:00","first_app:topfacemobappandroid",PE,44
"2018-01-25 00:00:00","first_app:topfacemobappandroid",DE,42
"2018-01-25 00:00:00","first_app:topfacemobappandroid",GH,41
"2018-01-25 00:00:00","first_app:topfacemobappandroid",AM,39
"2018-01-25 00:00:00","first_app:topfacemobappandroid",CL,37
"2018-01-25 00:00:00","first_app:topfacemobappandroid",DZ,37
"2018-01-25 00:00:00","first_app:topfacemobappandroid",MA,37
"2018-01-25 00:00:00","first_app:topfacemobappandroid",AZ,34
"2018-01-25 00:00:00","first_app:topfacemobappandroid",CA,31
"2018-01-25 00:00:00","first_app:topfacemobappandroid",DO,28
"2018-01-25 00:00:00","first_app:topfacemobappandroid",KG,28
"2018-01-25 00:00:00","first_app:topfacemobappandroid",PH,27
"2018-01-25 00:00:00","first_app:topfacemobappandroid",NL,26
"2018-01-25 00:00:00","first_app:topfacemobappandroid",FR,25
"2018-01-25 00:00:00","first_app:topfacemobappandroid",EG,24
"2018-01-25 00:00:00","first_app:topfacemobappandroid",BD,21
"2018-01-25 00:00:00","first_app:topfacemobappandroid",TN,21
"2018-01-25 00:00:00","first_app:topfacemobappandroid",BG,20
"2018-01-25 00:00:00","first_app:topfacemobappandroid",PT,20
"2018-01-25 00:00:00","first_app:topfacemobappandroid",AE,19
"2018-01-25 00:00:00","first_app:topfacemobappandroid",ES,19
"2018-01-25 00:00:00","first_app:topfacemobappandroid",EC,17
"2018-01-25 00:00:00","first_app:topfacemobappandroid",ID,17
"2018-01-25 00:00:00","first_app:topfacemobappandroid",LB,16
"2018-01-25 00:00:00","first_app:topfacemobappandroid",NP,15
"2018-01-25 00:00:00","first_app:topfacemobappandroid",LV,13
"2018-01-25 00:00:00","first_app:topfacemobappandroid",VE,13
"2018-01-25 00:00:00","first_app:topfacemobappandroid",CR,11
"2018-01-25 00:00:00","first_app:topfacemobappandroid",KE,11
"2018-01-25 00:00:00","first_app:topfacemobappandroid",BO,10
"2018-01-25 00:00:00","first_app:topfacemobappandroid",IL,9
"2018-01-25 00:00:00","first_app:topfacemobappandroid",JM,9
"2018-01-25 00:00:00","first_app:topfacemobappandroid",RS,9
"2018-01-25 00:00:00","first_app:topfacemobappandroid",SK,9
"2018-01-25 00:00:00","first_app:topfacemobappandroid",UZ,9
"2018-01-25 00:00:00","first_app:topfacemobappandroid",CZ,8
"2018-01-25 00:00:00","first_app:topfacemobappandroid",GT,8
"2018-01-25 00:00:00","first_app:topfacemobappandroid",JO,8
"2018-01-25 00:00:00","first_app:topfacemobappandroid",RO,8
"2018-01-25 00:00:00","first_app:topfacemobappandroid",ZA,8
"2018-01-25 00:00:00","first_app:topfacemobappandroid",LK,7
"2018-01-25 00:00:00","first_app:topfacemobappandroid",MD,7
"2018-01-25 00:00:00","first_app:topfacemobappandroid",MY,7
"2018-01-25 00:00:00","first_app:topfacemobappandroid",OM,7
"2018-01-25 00:00:00","first_app:topfacemobappandroid",UG,7
"2018-01-25 00:00:00","first_app:topfacemobappandroid",AU,6
"2018-01-25 00:00:00","first_app:topfacemobappandroid",PL,6
"2018-01-25 00:00:00","first_app:topfacemobappandroid",SA,6
"2018-01-25 00:00:00","first_app:topfacemobappandroid",TZ,6
"2018-01-25 00:00:00","first_app:topfacemobappandroid",BA,5
"2018-01-25 00:00:00","first_app:topfacemobappandroid",CI,5
"2018-01-25 00:00:00","first_app:topfacemobappandroid",GR,5
"2018-01-25 00:00:00","first_app:topfacemobappandroid",HN,5
"2018-01-25 00:00:00","first_app:topfacemobappandroid",KW,5
"2018-01-25 00:00:00","first_app:topfacemobappandroid",TT,5
"2018-01-25 00:00:00","first_app:topfacemobappandroid",UY,5
"2018-01-25 00:00:00","first_app:topfacemobappandroid",AL,4
"2018-01-25 00:00:00","first_app:topfacemobappandroid",AT,4
"2018-01-25 00:00:00","first_app:topfacemobappandroid",BE,4
"2018-01-25 00:00:00","first_app:topfacemobappandroid",EE,4
"2018-01-25 00:00:00","first_app:topfacemobappandroid",HU,4
"2018-01-25 00:00:00","first_app:topfacemobappandroid",LT,4
"2018-01-25 00:00:00","first_app:topfacemobappandroid",MK,4
"2018-01-25 00:00:00","first_app:topfacemobappandroid",PY,4
"2018-01-25 00:00:00","first_app:topfacemobappandroid",BZ,3
"2018-01-25 00:00:00","first_app:topfacemobappandroid",CM,3
"2018-01-25 00:00:00","first_app:topfacemobappandroid",CN,3
"2018-01-25 00:00:00","first_app:topfacemobappandroid",CU,3
"2018-01-25 00:00:00","first_app:topfacemobappandroid",FI,3
"2018-01-25 00:00:00","first_app:topfacemobappandroid",HT,3
"2018-01-25 00:00:00","first_app:topfacemobappandroid",KR,3
"2018-01-25 00:00:00","first_app:topfacemobappandroid",MU,3
"2018-01-25 00:00:00","first_app:topfacemobappandroid",PR,3
"2018-01-25 00:00:00","first_app:topfacemobappandroid",SY,3
"2018-01-25 00:00:00","first_app:topfacemobappandroid",YE,3
"2018-01-25 00:00:00","first_app:topfacemobappandroid",ZM,3
"2018-01-25 00:00:00","first_app:topfacemobappandroid",BJ,2
"2018-01-25 00:00:00","first_app:topfacemobappandroid",CH,2
"2018-01-25 00:00:00","first_app:topfacemobappandroid",CV,2
"2018-01-25 00:00:00","first_app:topfacemobappandroid",IE,2
"2018-01-25 00:00:00","first_app:topfacemobappandroid",IS,2
"2018-01-25 00:00:00","first_app:topfacemobappandroid",JP,2
"2018-01-25 00:00:00","first_app:topfacemobappandroid",LU,2
"2018-01-25 00:00:00","first_app:topfacemobappandroid",NI,2
"2018-01-25 00:00:00","first_app:topfacemobappandroid",PA,2
"2018-01-25 00:00:00","first_app:topfacemobappandroid",QA,2
"2018-01-25 00:00:00","first_app:topfacemobappandroid",SN,2
"2018-01-25 00:00:00","first_app:topfacemobappandroid",SV,2
"2018-01-25 00:00:00","first_app:topfacemobappandroid",TH,2
"2018-01-25 00:00:00","first_app:topfacemobappandroid",VN,2
"2018-01-25 00:00:00","first_app:topfacemobappandroid",AO,1
"2018-01-25 00:00:00","first_app:topfacemobappandroid",AS,1
"2018-01-25 00:00:00","first_app:topfacemobappandroid",BH,1
"2018-01-25 00:00:00","first_app:topfacemobappandroid",BS,1
"2018-01-25 00:00:00","first_app:topfacemobappandroid",CY,1
"2018-01-25 00:00:00","first_app:topfacemobappandroid",GA,1
"2018-01-25 00:00:00","first_app:topfacemobappandroid",GE,1
"2018-01-25 00:00:00","first_app:topfacemobappandroid",GN,1
"2018-01-25 00:00:00","first_app:topfacemobappandroid",GY,1
"2018-01-25 00:00:00","first_app:topfacemobappandroid",HR,1
"2018-01-25 00:00:00","first_app:topfacemobappandroid",IQ,1
"2018-01-25 00:00:00","first_app:topfacemobappandroid",IR,1
"2018-01-25 00:00:00","first_app:topfacemobappandroid",MC,1
"2018-01-25 00:00:00","first_app:topfacemobappandroid",PG,1
"2018-01-25 00:00:00","first_app:topfacemobappandroid",SE,1
"2018-01-25 00:00:00","first_app:topfacemobappandroid",SG,1
"2018-01-25 00:00:00","first_app:topfacemobappandroid",SI,1
"2018-01-25 00:00:00","first_app:topfacemobappandroid",TJ,1
"2018-01-25 00:00:00","first_app:topfacemobappandroid",TW,1
"2018-01-25 00:00:00","first_app:topfacemobappandroid",VU,1
"2018-01-25 00:00:00","first_app:topfacemobappandroid",ZW,1
"2018-01-25 00:00:00","first_app:topfacemobappios",RU,729
"2018-01-25 00:00:00","first_app:topfacemobappios",TR,474
"2018-01-25 00:00:00","first_app:topfacemobappios",IN,306
"2018-01-25 00:00:00","first_app:topfacemobappios",US,278
"2018-01-25 00:00:00","first_app:topfacemobappios",UA,122
"2018-01-25 00:00:00","first_app:topfacemobappios",PK,91
"2018-01-25 00:00:00","first_app:topfacemobappios",MX,66
"2018-01-25 00:00:00","first_app:topfacemobappios",EG,56
"2018-01-25 00:00:00","first_app:topfacemobappios",KZ,51
"2018-01-25 00:00:00","first_app:topfacemobappios",IT,48
"2018-01-25 00:00:00","first_app:topfacemobappios",GB,45
"2018-01-25 00:00:00","first_app:topfacemobappios",GH,35
"2018-01-25 00:00:00","first_app:topfacemobappios",NG,35
"2018-01-25 00:00:00","first_app:topfacemobappios",CO,30
"2018-01-25 00:00:00","first_app:topfacemobappios",FR,30
"2018-01-25 00:00:00","first_app:topfacemobappios",LK,30
"2018-01-25 00:00:00","first_app:topfacemobappios",MY,29
"2018-01-25 00:00:00","first_app:topfacemobappios",PH,28
"2018-01-25 00:00:00","first_app:topfacemobappios",AZ,26
"2018-01-25 00:00:00","first_app:topfacemobappios",DE,26
"2018-01-25 00:00:00","first_app:topfacemobappios",JO,22
"2018-01-25 00:00:00","first_app:topfacemobappios",IQ,21
"2018-01-25 00:00:00","first_app:topfacemobappios",BY,20
"2018-01-25 00:00:00","first_app:topfacemobappios",ES,20
"2018-01-25 00:00:00","first_app:topfacemobappios",LB,20
"2018-01-25 00:00:00","first_app:topfacemobappios",NP,20
"2018-01-25 00:00:00","first_app:topfacemobappios",DO,19
"2018-01-25 00:00:00","first_app:topfacemobappios",GE,19
"2018-01-25 00:00:00","first_app:topfacemobappios",AE,18
"2018-01-25 00:00:00","first_app:topfacemobappios",BG,16
"2018-01-25 00:00:00","first_app:topfacemobappios",CA,16
"2018-01-25 00:00:00","first_app:topfacemobappios",AU,15
"2018-01-25 00:00:00","first_app:topfacemobappios",PE,15
"2018-01-25 00:00:00","first_app:topfacemobappios",BR,14
"2018-01-25 00:00:00","first_app:topfacemobappios",CL,13
"2018-01-25 00:00:00","first_app:topfacemobappios",QA,12
"2018-01-25 00:00:00","first_app:topfacemobappios",AM,11
"2018-01-25 00:00:00","first_app:topfacemobappios",BD,11
"2018-01-25 00:00:00","first_app:topfacemobappios",EC,11
"2018-01-25 00:00:00","first_app:topfacemobappios",MA,11
"2018-01-25 00:00:00","first_app:topfacemobappios",SE,11
"2018-01-25 00:00:00","first_app:topfacemobappios",SG,11
"2018-01-25 00:00:00","first_app:topfacemobappios",RO,10
"2018-01-25 00:00:00","first_app:topfacemobappios",SA,10
"2018-01-25 00:00:00","first_app:topfacemobappios",CN,9
"2018-01-25 00:00:00","first_app:topfacemobappios",ID,9
"2018-01-25 00:00:00","first_app:topfacemobappios",KG,9
"2018-01-25 00:00:00","first_app:topfacemobappios",CR,8
"2018-01-25 00:00:00","first_app:topfacemobappios",KE,8
"2018-01-25 00:00:00","first_app:topfacemobappios",CH,7
"2018-01-25 00:00:00","first_app:topfacemobappios",CY,7
"2018-01-25 00:00:00","first_app:topfacemobappios",IE,7
"2018-01-25 00:00:00","first_app:topfacemobappios",AL,6
"2018-01-25 00:00:00","first_app:topfacemobappios",AR,6
"2018-01-25 00:00:00","first_app:topfacemobappios",GT,6
"2018-01-25 00:00:00","first_app:topfacemobappios",JP,6
"2018-01-25 00:00:00","first_app:topfacemobappios",NL,6
"2018-01-25 00:00:00","first_app:topfacemobappios",PL,6
"2018-01-25 00:00:00","first_app:topfacemobappios",RS,6
"2018-01-25 00:00:00","first_app:topfacemobappios",UZ,6
"2018-01-25 00:00:00","first_app:topfacemobappios",ZA,6
"2018-01-25 00:00:00","first_app:topfacemobappios",AF,5
"2018-01-25 00:00:00","first_app:topfacemobappios",BE,5
"2018-01-25 00:00:00","first_app:topfacemobappios",CI,5
"2018-01-25 00:00:00","first_app:topfacemobappios",IL,5
"2018-01-25 00:00:00","first_app:topfacemobappios",UY,5
"2018-01-25 00:00:00","first_app:topfacemobappios",VN,5
"2018-01-25 00:00:00","first_app:topfacemobappios",DZ,4
"2018-01-25 00:00:00","first_app:topfacemobappios",GR,4
"2018-01-25 00:00:00","first_app:topfacemobappios",HT,4
"2018-01-25 00:00:00","first_app:topfacemobappios",KH,4
"2018-01-25 00:00:00","first_app:topfacemobappios",KR,4
"2018-01-25 00:00:00","first_app:topfacemobappios",LV,4
"2018-01-25 00:00:00","first_app:topfacemobappios",MD,4
"2018-01-25 00:00:00","first_app:topfacemobappios",MM,4
"2018-01-25 00:00:00","first_app:topfacemobappios",MT,4
"2018-01-25 00:00:00","first_app:topfacemobappios",NI,4
"2018-01-25 00:00:00","first_app:topfacemobappios",OM,4
"2018-01-25 00:00:00","first_app:topfacemobappios",PR,4
"2018-01-25 00:00:00","first_app:topfacemobappios",PT,4
"2018-01-25 00:00:00","first_app:topfacemobappios",TH,4
"2018-01-25 00:00:00","first_app:topfacemobappios",AT,3
"2018-01-25 00:00:00","first_app:topfacemobappios",BH,3
"2018-01-25 00:00:00","first_app:topfacemobappios",FI,3
"2018-01-25 00:00:00","first_app:topfacemobappios",HN,3
"2018-01-25 00:00:00","first_app:topfacemobappios",HR,3
"2018-01-25 00:00:00","first_app:topfacemobappios",IR,3
"2018-01-25 00:00:00","first_app:topfacemobappios",MV,3
"2018-01-25 00:00:00","first_app:topfacemobappios",SV,3
"2018-01-25 00:00:00","first_app:topfacemobappios",TN,3
"2018-01-25 00:00:00","first_app:topfacemobappios",UG,3
"2018-01-25 00:00:00","first_app:topfacemobappios",VE,3
"2018-01-25 00:00:00","first_app:topfacemobappios",AG,2
"2018-01-25 00:00:00","first_app:topfacemobappios",BA,2
"2018-01-25 00:00:00","first_app:topfacemobappios",BB,2
"2018-01-25 00:00:00","first_app:topfacemobappios",BO,2
"2018-01-25 00:00:00","first_app:topfacemobappios",BT,2
"2018-01-25 00:00:00","first_app:topfacemobappios",CD,2
"2018-01-25 00:00:00","first_app:topfacemobappios",FJ,2
"2018-01-25 00:00:00","first_app:topfacemobappios",GY,2
"2018-01-25 00:00:00","first_app:topfacemobappios",HU,2
"2018-01-25 00:00:00","first_app:topfacemobappios",JM,2
"2018-01-25 00:00:00","first_app:topfacemobappios",LT,2
"2018-01-25 00:00:00","first_app:topfacemobappios",LY,2
"2018-01-25 00:00:00","first_app:topfacemobappios",NZ,2
"2018-01-25 00:00:00","first_app:topfacemobappios",PY,2
"2018-01-25 00:00:00","first_app:topfacemobappios",SI,2
"2018-01-25 00:00:00","first_app:topfacemobappios",SN,2
"2018-01-25 00:00:00","first_app:topfacemobappios",SO,2
"2018-01-25 00:00:00","first_app:topfacemobappios",TZ,2
"2018-01-25 00:00:00","first_app:topfacemobappios",YE,2
"2018-01-25 00:00:00","first_app:topfacemobappios",AN,1
"2018-01-25 00:00:00","first_app:topfacemobappios",BF,1
"2018-01-25 00:00:00","first_app:topfacemobappios",BJ,1
"2018-01-25 00:00:00","first_app:topfacemobappios",BM,1
"2018-01-25 00:00:00","first_app:topfacemobappios",BN,1
"2018-01-25 00:00:00","first_app:topfacemobappios",BS,1
"2018-01-25 00:00:00","first_app:topfacemobappios",CU,1
"2018-01-25 00:00:00","first_app:topfacemobappios",CV,1
"2018-01-25 00:00:00","first_app:topfacemobappios",ET,1
"2018-01-25 00:00:00","first_app:topfacemobappios",IS,1
"2018-01-25 00:00:00","first_app:topfacemobappios",JE,1
