"ref ID","partner ID","ref date","user ID","registration date","payment ID","payment date","payment amount","revenue in cents","payment service ID","payment provider",platform,place,country,"last app","Product Id"
,,,118018242,"2018-04-19 11:48:00",1,"2018-04-21 22:10:42",662,463,147,"Деньги от iTunes",fb,FromMenu,CD,topfacemobappios,com.topface.topface.premium.month.1
,,,117987478,"2018-04-18 10:30:05",5,"2018-04-20 21:37:49",110,77,19,"Деньги от iTunes",fb,FromLikes,TR,topfacemobappios,com.topface.topface.buy.coins.6
,,,118303977,"2018-05-02 11:30:14",19,"2018-05-04 08:45:02",500,485,127,"Деньги от Ninja",st,coinsPopupFrom51-1,UA,topfacemobappios,coin.two
,,,118394997,"2018-05-05 08:33:48",10,"2018-05-07 06:59:03",365,255,67,"Деньги от iTunes",vk,FromLikes,RU,topfacemobappios,com.topface.topface.buy.likes.1
,,,118303977,"2018-05-02 11:30:14",37,"2018-05-06 09:54:18",500,485,127,"Деньги от Ninja",st,coinsPopupFrom51-1,UA,topfacemobappios,coin.two
,,,118078563,"2018-04-22 12:08:01",1,"2018-04-22 12:13:10",912,638,147,"Деньги от iTunes",st,FromMenu,MX,standalonetf,com.topface.topface.premium.month.1
,,,118061827,"2018-04-21 17:41:51",6,"2018-04-28 09:16:59",299,209,67,"Деньги от iTunes",st,FromLikes,US,topfacemobappios,com.topface.topface.buy.likes.1
,,,118241224,"2018-04-29 19:52:31",3,"2018-05-01 08:58:07",1064,744,19,"Деньги от iTunes",st,FromLikes,KZ,topfacemobappios,com.topface.topface.buy.coins.100
,,,118040018,"2018-04-20 15:10:46",4,"2018-04-23 22:12:41",1299,1104,147,"Деньги от iTunes",st,FromVipTrialPopup,US,topfacemobappios,com.topface.topface.premium.trial.month.1299
,,,118303977,"2018-05-02 11:30:14",13,"2018-05-04 08:41:23",500,485,19,"Деньги от Ninja",st,coinsPopupFrom51-1,UA,topfacemobappios,coin.two
,,,118426956,"2018-05-06 09:29:57",1,"2018-05-06 15:42:49",1196,837,147,"Деньги от iTunes",st,VipDelivery,DE,topfacemobappios,com.topface.topface.premium.month.1
,,,118049207,"2018-04-20 23:31:56",34,"2018-04-30 19:00:20",111,77,19,"Деньги от iTunes",st,FromProfileBuyGifts,TR,topfacemobappios,com.topface.topface.buy.coins.6
,,,118334404,"2018-05-03 04:28:02",1,"2018-05-03 04:45:05",1174,821,147,"Деньги от iTunes",st,FromVipTrialPopup,RU,topfacemobappios,com.topface.topface.premium.trial.month.1299
,,,118002775,"2018-04-18 20:35:40",3,"2018-04-21 21:39:07",1220,854,147,"Деньги от iTunes",vk,FromVipTrialPopup,RU,topfacemobappios,com.topface.topface.premium.trial.month.1299
,,,99973021,"2053-04-11 19:16:40",1,"2015-09-15 17:13:22",253,177,67,"Деньги от iTunes",st,,RU,topfacemobappandroid,
,,,118258663,"2018-04-30 14:48:34",1,"2018-04-30 15:06:43",999,699,147,"Деньги от iTunes",fb,FromMyProfile,KW,topfacemobappios,com.topface.topface.premium.month.1
,,,118224487,"2018-04-29 00:56:25",5,"2018-04-29 18:01:05",424,296,67,"Деньги от iTunes",st,FromLikes,EE,topfacemobappios,com.topface.topface.buy.likes.1
,,,118028557,"2018-04-19 22:25:03",4,"2018-04-20 22:35:06",999,699,19,"Деньги от iTunes",st,FromLikes,US,topfacemobappios,com.topface.topface.buy.coins.100
,,,118357585,"2018-05-03 23:18:20",2,"2018-05-06 23:18:59",1190,833,147,"Деньги от iTunes",ok,FromVipTrialPopup,RU,topfacemobappios,com.topface.topface.premium.trial.month.1299
,,,118024868,"2018-04-19 19:15:35",4,"2018-05-05 22:44:10",119,83,19,"Деньги от iTunes",vk,FromBuyLeader,RU,topfacemobappios,com.topface.topface.buy.coins.6
597,12,"2018-04-20 14:05:44",118039076,"2018-04-20 14:05:44",8,"2018-04-22 21:03:06",285,181,19,"Деньги от SMS Online",vk,sympathy_access,RU,standalonetf,
,,,118211906,"2018-04-28 13:49:52",1,"2018-04-30 15:52:10",1012,708,147,"Деньги от iTunes",st,VipDelivery,TW,topfacemobappios,com.topface.topface.premium.month.1
9893,63,"2018-05-07 00:20:27",118451370,"2018-05-06 23:43:57",1,"2018-05-07 00:35:59",1195,836,147,"Деньги от iTunes",fb,FromMenu,DE,topfacemobappios,com.topface.topface.premium.month.1
,,,118222612,"2018-04-28 23:15:04",3,"2018-05-01 15:50:44",99,69,19,"Деньги от iTunes",fb,FromMenu,US,topfacemobappios,com.topface.topface.buy.coins.6
,,,118217019,"2018-04-28 18:52:00",2,"2018-04-30 18:20:33",119,83,19,"Деньги от iTunes",st,FromMenu,RU,topfacemobappios,com.topface.topface.buy.coins.6
,,,118265623,"2018-04-30 21:02:12",1,"2018-05-01 19:28:33",1185,829,147,"Деньги от iTunes",fb,VipDelivery,RU,topfacemobappios,com.topface.topface.premium.month.1
,,,118056865,"2018-04-21 12:00:08",21,"2018-04-26 21:01:30",366,256,67,"Деньги от iTunes",fb,FromLikes,RU,topfacemobappios,com.topface.topface.buy.likes.1
,,,118029571,"2018-04-19 23:22:39",4,"2018-04-19 23:58:07",999,699,147,"Деньги от iTunes",st,FromMenu,US,topfacemobappios,com.topface.topface.premium.month.1
,,,118055539,"2018-04-21 10:17:10",2,"2018-04-24 10:19:46",1505,1053,147,"Деньги от iTunes",st,FromVipTrialPopup,IN,topfacemobappios,com.topface.topface.premium.trial.month.1299
,,,118246562,"2018-04-30 00:06:58",1,"2018-04-30 00:09:26",561,392,147,"Деньги от Google Play",st,Dating,TR,topfacemobappios,com.topface.topface.sub.vip.month.10
,,,118312156,"2018-05-02 16:12:45",1,"2018-05-04 10:02:25",928,649,147,"Деньги от iTunes",fb,VipDelivery,IN,topfacemobappios,com.topface.topface.premium.month.1
,,,118082461,"2018-04-22 15:32:39",3,"2018-04-25 15:34:05",1214,849,147,"Деньги от iTunes",st,FromVipTrialPopup,RU,topfacemobappios,com.topface.topface.premium.trial.month.1299
,,,118337327,"2018-05-03 07:31:26",2,"2018-05-06 07:32:01",1266,886,147,"Деньги от iTunes",st,FromVipTrialPopup,MY,topfacemobappios,com.topface.topface.premium.trial.month.1299
,,,118023573,"2018-04-19 17:47:06",2,"2018-04-22 17:49:10",1299,909,147,"Деньги от iTunes",st,FromVipTrialPopup,US,topfacemobappios,com.topface.topface.premium.trial.month.1299
,,,118373264,"2018-05-04 15:27:52",5,"2018-05-06 17:25:40",99,69,19,"Деньги от iTunes",fb,FromLikes,UA,standalonetf,com.topface.topface.buy.coins.6
,,,118452625,"2018-05-07 00:18:07",1,"2018-05-07 00:29:19",1190,833,147,"Деньги от iTunes",st,FromMenu,RU,topfacemobappios,com.topface.topface.premium.month.1
597,12,"2018-04-18 19:51:57",118001368,"2018-04-18 19:51:57",8,"2018-04-20 14:15:48",285,276,68,"Деньги от Ninja",st,superPopupFromExperiment57-2BlockPopup,RU,topfacemobappios,premium.pack7
,,,118059745,"2018-04-21 15:27:42",4,"2018-04-24 20:19:58",1215,850,147,"Деньги от iTunes",st,FromVipTrialPopup,RU,topfacemobappios,com.topface.topface.premium.trial.month.1299
,,,118376915,"2018-05-04 18:14:27",5,"2018-05-06 06:42:18",364,254,67,"Деньги от iTunes",st,FromLikes,RU,topfacemobappios,com.topface.topface.buy.likes.1
,,,118099293,"2018-04-23 09:07:09",6,"2018-04-24 11:30:18",109,76,19,"Деньги от iTunes",fb,FromLikes,TR,topfacemobappios,com.topface.topface.buy.coins.6
,,,118220251,"2018-04-28 21:25:47",1,"2018-05-01 00:01:25",1189,832,147,"Деньги от iTunes",st,FromMenu,RU,topfacemobappios,com.topface.topface.premium.month.1
,,,118012814,"2018-04-19 03:55:07",22,"2018-04-29 11:36:51",99,69,19,"Деньги от iTunes",st,FromMenu,US,standalonetf,com.topface.topface.buy.coins.6
,,,118456889,"2018-05-07 02:57:18",1,"2018-05-07 03:12:37",1268,887,147,"Деньги от iTunes",st,FromMenu,DK,topfacemobappios,com.topface.topface.premium.month.1
,,,118121234,"2018-04-24 10:55:07",1,"2018-04-25 14:07:24",1042,729,147,"Деньги от iTunes",st,FromMenu,KZ,topfacemobappios,com.topface.topface.premium.month.1
,,,118362577,"2018-05-04 05:15:22",1,"2018-05-04 05:18:46",999,699,147,"Деньги от iTunes",st,FromMenu,US,topfacemobappios,com.topface.topface.premium.month.1
,,,118068510,"2018-04-21 23:12:41",2,"2018-05-05 16:59:55",364,254,67,"Деньги от iTunes",st,FromMenu,RU,topfacemobappios,com.topface.topface.buy.likes.1
,,,118241129,"2018-04-29 19:46:50",1,"2018-04-29 21:59:39",121,84,19,"Деньги от iTunes",st,FromBuyLeader,RU,topfacemobappios,com.topface.topface.buy.coins.6
,,,118044273,"2018-04-20 19:27:02",1,"2018-04-20 19:33:33",666,466,147,"Деньги от iTunes",fb,FromProfile,TR,topfacemobappios,com.topface.topface.premium.month.1
,,,118214812,"2018-04-28 16:43:40",2,"2018-04-28 16:47:25",299,209,67,"Деньги от iTunes",st,FromGuests,US,topfacemobappios,com.topface.topface.buy.likes.1
,,,118156996,"2018-04-26 07:58:46",2,"2018-04-27 10:07:22",99,69,19,"Деньги от iTunes",st,FromMenu,US,topfacemobappios,com.topface.topface.buy.coins.6
,,,118070094,"2018-04-22 00:46:40",3,"2018-05-07 00:12:26",1190,833,147,"Деньги от iTunes",vk,FromVipTrialPopup,RU,topfacemobappios,com.topface.topface.premium.trial.month.1299
,,,118394997,"2018-05-05 08:33:48",7,"2018-05-06 14:30:19",364,254,67,"Деньги от iTunes",vk,FromMenu,RU,topfacemobappios,com.topface.topface.buy.likes.1
,,,118241224,"2018-04-29 19:52:31",1,"2018-04-30 08:16:43",1039,727,147,"Деньги от iTunes",st,FromGuests,KZ,topfacemobappios,com.topface.topface.premium.month.1
,,,118117614,"2018-04-24 04:39:15",7,"2018-04-27 14:33:54",1299,909,147,"Деньги от iTunes",st,FromVipTrialPopup,DE,topfacemobappios,com.topface.topface.premium.trial.month.1299
,,,118211925,"2018-04-28 13:51:40",1,"2018-05-05 21:49:26",307,214,67,"Деньги от iTunes",fb,FromProfileBuyGiftsunique,TR,topfacemobappios,com.topface.topface.buy.likes.1
,,,118395390,"2018-05-05 08:53:00",1,"2018-05-06 15:10:56",657,459,19,"Деньги от iTunes",st,FromMenu,DE,topfacemobappios,com.topface.topface.buy.coins.40
,,,118141984,"2018-04-25 15:46:13",1,"2018-04-25 20:18:08",999,699,147,"Деньги от iTunes",st,FromMenu,NG,topfacemobappios,com.topface.topface.premium.month.1
,,,118260733,"2018-04-30 16:51:21",2,"2018-04-30 17:35:40",999,699,147,"Деньги от iTunes",st,FromMenu,US,topfacemobappios,com.topface.topface.premium.month.1
,,,99973021,"2053-04-11 19:16:40",4,"2015-12-15 18:56:06",2260,1582,147,"Деньги от iTunes",vk,,RU,topfacemobappandroid,
,,,118144353,"2018-04-25 18:16:59",1,"2018-04-25 18:38:20",999,699,147,"Деньги от iTunes",st,FromMyProfile,US,topfacemobappios,com.topface.topface.premium.month.1
,,,118032036,"2018-04-20 03:23:40",12,"2018-04-30 18:42:05",299,209,67,"Деньги от iTunes",fb,Likes,US,topfacemobappios,com.topface.topface.buy.likes.1
,,,118035397,"2018-04-20 09:37:20",2,"2018-04-23 09:38:48",1501,1050,147,"Деньги от iTunes",fb,FromVipTrialPopup,TR,topfacemobappios,com.topface.topface.premium.trial.month.1299
,,,118039632,"2018-04-20 14:45:29",1,"2018-04-20 15:00:35",99,69,19,"Деньги от iTunes",st,FromMenu,US,topfacemobappios,com.topface.topface.buy.coins.6
,,,118061827,"2018-04-21 17:41:51",1,"2018-04-21 17:47:03",999,699,147,"Деньги от iTunes",st,FromMenu,US,topfacemobappios,com.topface.topface.premium.month.1
,,,118218057,"2018-04-28 19:45:40",2,"2018-05-01 19:48:27",1299,909,147,"Деньги от iTunes",st,FromVipTrialPopup,US,topfacemobappios,com.topface.topface.premium.trial.month.1299
,,,118102495,"2018-04-23 13:00:50",1,"2018-04-28 22:22:10",121,84,19,"Деньги от iTunes",st,FromBuyLeader,RU,topfacemobappios,com.topface.topface.buy.coins.6
,,,118140630,"2018-04-25 14:04:23",2,"2018-04-28 14:11:52",1620,1134,147,"Деньги от iTunes",st,FromVipTrialPopup,NO,topfacemobappios,com.topface.topface.premium.trial.month.1299
,,,118302341,"2018-05-02 10:26:07",1,"2018-05-02 10:30:04",1179,825,147,"Деньги от iTunes",st,FromVipTrialPopup,RU,topfacemobappios,com.topface.topface.premium.trial.month.1299
,,,118029490,"2018-04-19 23:17:53",1,"2018-05-03 10:19:21",648,453,147,"Деньги от iTunes",st,FromMenu,US,topfacemobappios,com.topface.topface.premium.month.1
597,12,"2018-04-27 23:55:25",118199835,"2018-04-27 23:55:25",1,"2018-04-28 01:33:35",299,209,147,"Деньги от iTunes",st,FromMenu,US,topfacemobappios,com.topface.topface.premium.week.1
,,,118303977,"2018-05-02 11:30:14",32,"2018-05-06 09:53:48",500,485,127,"Деньги от Ninja",st,coinsPopupFrom51-1,UA,topfacemobappios,coin.two
,,,118070267,"2018-04-22 00:59:13",1,"2018-04-22 01:00:36",1220,854,147,"Деньги от iTunes",st,FromVipTrialPopup,RU,topfacemobappios,com.topface.topface.premium.trial.month.1299
,,,118106161,"2018-04-23 16:38:27",1,"2018-04-30 09:26:38",999,699,147,"Деньги от iTunes",st,FromMenu,US,topfacemobappios,com.topface.topface.premium.month.1
,,,118220251,"2018-04-28 21:25:47",3,"2018-05-04 02:13:13",119,83,19,"Деньги от iTunes",st,FromBuyLeader,RU,topfacemobappios,com.topface.topface.buy.coins.6
9968,63,"2018-05-03 13:26:58",118296594,"2018-05-02 04:16:46",7,"2018-05-05 04:17:49",1265,885,147,"Деньги от iTunes",fb,FromVipTrialPopup,JP,topfacemobappios,com.topface.topface.premium.trial.month.1299
,,,118008872,"2018-04-18 23:31:33",1,"2018-04-18 23:48:39",999,699,147,"Деньги от iTunes",st,FromMyProfile,UA,topfacemobappios,com.topface.topface.premium.month.1
,,,118296404,"2018-05-02 03:57:35",1,"2018-05-02 11:53:19",1179,825,147,"Деньги от iTunes",st,FromVipTrialPopup,RU,topfacemobappios,com.topface.topface.premium.trial.month.1299
,,,118009416,"2018-04-18 23:50:27",1,"2018-04-19 00:12:39",1299,909,147,"Деньги от iTunes",st,,US,standalonetf,com.topface.topface.premium.trial.month.1299
,,,118303977,"2018-05-02 11:30:14",42,"2018-05-06 10:04:51",500,485,127,"Деньги от Ninja",st,coinsPopupFrom51-1,UA,topfacemobappios,coin.two
,,,118052044,"2018-04-21 04:09:54",5,"2018-04-26 08:47:21",99,69,19,"Деньги от iTunes",st,FromLikes,QA,topfacemobappios,com.topface.topface.buy.coins.6
,,,118041625,"2018-04-20 16:49:00",2,"2018-04-21 02:23:59",499,349,19,"Деньги от iTunes",st,FromMenu,US,topfacemobappios,com.topface.topface.buy.coins.40
,,,118207021,"2018-04-28 09:11:05",3,"2018-04-30 10:00:50",367,256,67,"Деньги от iTunes",st,FromLikes,RU,topfacemobappios,com.topface.topface.buy.likes.1
,,,118255903,"2018-04-30 12:00:00",2,"2018-05-03 12:00:44",1299,909,147,"Деньги от iTunes",st,FromVipTrialPopup,US,topfacemobappios,com.topface.topface.premium.week.1
597,12,"2018-04-25 02:09:26",118133790,"2018-04-25 02:09:26",10,"2018-05-03 14:53:57",63,40,19,"Деньги от SMS Online",fb,coins_popup_buy_leadership_from_ribbon,RU,standalonetf,
,,,118063667,"2018-04-21 19:29:30",1,"2018-04-21 19:37:05",409,286,67,"Деньги от iTunes",fb,FromLikes,RU,topfacemobappios,com.topface.topface.buy.likes.1
,,,118199814,"2018-04-27 23:54:10",1,"2018-04-28 00:03:33",2754,1927,147,"Деньги от iTunes",st,FromMenu,GB,topfacemobappios,com.topface.topface.premium.month.3
,,,118421455,"2018-05-06 04:46:28",1,"2018-05-06 14:03:41",638,446,147,"Деньги от iTunes",st,FromMenu,TR,topfacemobappios,com.topface.topface.premium.month.1
,,,118242409,"2018-04-29 20:51:37",1,"2018-05-03 23:30:21",119,83,19,"Деньги от iTunes",st,FromBuyLeader,RU,topfacemobappios,com.topface.topface.buy.coins.6
,,,118397023,"2018-05-05 10:20:11",1,"2018-05-05 12:03:36",99,69,19,"Деньги от iTunes",st,FromMenu,CR,topfacemobappios,com.topface.topface.buy.coins.6
,,,118055052,"2018-04-21 09:35:40",1,"2018-04-21 09:35:54",662,463,147,"Деньги от iTunes",st,,KG,topfacemobappios,com.topface.topface.premium.month.1
,,,118442666,"2018-05-06 19:34:04",1,"2018-05-06 19:45:24",299,209,67,"Деньги от iTunes",st,FromMenu,US,topfacemobappios,com.topface.topface.buy.likes.1
,,,118418215,"2018-05-06 00:58:45",1,"2018-05-06 01:23:42",999,699,147,"Деньги от iTunes",st,FromMenu,AZ,topfacemobappios,com.topface.topface.premium.month.1
,,,118023975,"2018-04-19 18:14:32",1,"2018-04-19 18:21:03",288,279,68,"Деньги от Ninja",st,super_popup_profile_menu,RU,topfacemobappios,premium.pack7
,,,118093223,"2018-04-23 00:02:17",3,"2018-04-29 10:47:29",299,209,67,"Деньги от iTunes",fb,FromMenu,MK,topfacemobappios,com.topface.topface.buy.likes.1
,,,118132719,"2018-04-25 00:26:38",1,"2018-04-25 00:27:29",1219,853,147,"Деньги от iTunes",st,FromVipTrialPopup,RU,topfacemobappios,com.topface.topface.premium.trial.month.1299
,,,118329230,"2018-05-03 00:02:22",1,"2018-05-03 12:14:03",1465,1025,147,"Деньги от iTunes",fb,FromVipTrialPopup,TR,topfacemobappios,com.topface.topface.premium.trial.month.1299
597,12,"2018-04-19 19:37:25",118025245,"2018-04-19 19:37:25",4,"2018-04-20 01:48:15",99,69,19,"Деньги от iTunes",st,FromLikes,US,topfacemobappios,com.topface.topface.buy.coins.6
,,,118201001,"2018-04-28 00:59:03",2,"2018-04-28 01:05:53",306,214,67,"Деньги от iTunes",st,FromProfileBuyGiftsunique,CH,topfacemobappios,com.topface.topface.buy.likes.1
,,,118197464,"2018-04-27 22:15:08",5,"2018-04-28 21:37:52",99,69,19,"Деньги от iTunes",fb,FromLikes,UA,topfacemobappios,com.topface.topface.buy.coins.6
,,,118119277,"2018-04-24 07:42:29",1,"2018-04-24 08:01:14",999,699,147,"Деньги от iTunes",st,FromMenu,US,topfacemobappios,com.topface.topface.premium.month.1
,,,118058441,"2018-04-21 13:58:09",1,"2018-04-21 14:07:30",1496,1047,147,"Деньги от iTunes",vk,FromVipTrialPopup,TR,topfacemobappios,com.topface.topface.premium.trial.month.1299
,,,118180397,"2018-04-27 07:34:31",2,"2018-04-30 07:36:23",1299,909,147,"Деньги от iTunes",st,FromVipTrialPopup,US,topfacemobappios,com.topface.topface.premium.trial.month.1299
,,,118210305,"2018-04-28 12:20:23",5,"2018-04-29 20:59:21",99,69,19,"Деньги от iTunes",st,FromBuyLeader,US,topfacemobappios,com.topface.topface.buy.coins.6
