"ref ID","partner ID","ref date","user ID","registration date","payment ID","payment date","payment amount","revenue in cents","payment service ID","payment provider",platform,place,country,"last app","Product Id"
9498,63,"2018-04-01 19:02:38",117595091,"2018-04-01 19:02:36",3,"2018-04-04 21:02:46",1436,1005,147,"Деньги от Google Play",fb,TrialVipPopup,IN,topfacemobappandroid,com.topface.topface.sub.trial.vip.month.13.3daysfree
9465,63,"2018-04-03 09:51:38",117641039,"2018-04-03 09:51:36",4,"2018-05-06 11:51:55",1391,973,147,"Деньги от Google Play",fb,TrialVipPopup,IR,topfacemobappandroid,com.topface.topface.sub.trial.vip.month.13.3daysfree
9615,33,"2018-04-06 00:54:06",117702853,"2018-04-06 00:54:03",8,"2018-04-11 23:36:18",110,107,19,"Деньги от Payment Ninja",fb,Fans,FR,topfacemobappandroid,pn.coins.6.1
8786,42,"2018-04-01 13:23:29",117587116,"2018-04-01 13:21:17",1,"2018-04-01 13:45:30",300,291,67,"Деньги от Payment Ninja",st,EmptyLikes,UA,topfacemobappandroid,pn.likes.100.3
9453,63,"2018-04-02 07:51:58",117611923,"2018-04-02 07:51:56",26,"2018-04-17 16:01:28",516,88,19,"Деньги от PaymentWall (mobile)",fb,none,IN,topfacemobappandroid,com.topface.topface.buy.sms.coins.30
5609,45,"2018-04-04 15:20:07",117669548,"2018-04-04 15:20:05",3,"2018-04-06 06:47:07",53,37,146,"Деньги от Google Play",gp,EmptyLikes,TR,topfacemobappandroid,com.topface.topface.sub.coins.month.6.1
8786,42,"2018-04-01 13:23:29",117587116,"2018-04-01 13:21:17",2,"2018-04-01 13:45:59",100,97,19,"Деньги от Payment Ninja",st,EmptyLikes,UA,topfacemobappandroid,pn.coins.6.1
9602,63,"2018-04-06 06:09:58",117705619,"2018-04-06 06:09:57",20,"2018-04-14 01:20:12",1589,1112,147,"Деньги от Google Play",fb,promo.key31,CM,topfacemobappandroid,com.topface.topface.sub.trial.vip.month.13.3daysfree
9390,63,"2018-04-01 23:57:09",117604063,"2018-04-01 23:57:09",3,"2018-04-05 01:57:15",1206,844,147,"Деньги от Google Play",gp,TrialVipPopup,UA,topfacemobappandroid,com.topface.topface.sub.trial.vip.month.13.3daysfree
9719,33,"2018-04-05 01:42:25",117682894,"2018-04-05 01:42:23",7,"2018-05-05 04:03:47",84,58,146,"Деньги от Google Play",st,,DE,topfacemobappandroid,com.topface.topface.sub.coins.month.6.1
9498,63,"2018-04-01 05:24:54",117580643,"2018-04-01 05:24:53",3,"2018-05-01 12:20:08",999,969,147,"Деньги от Payment Ninja",fb,PopularUserBlockDialog,IN,topfacemobappandroid,pn.sub.vip.month.10
9499,63,"2018-04-01 21:52:51",117600266,"2018-04-01 21:51:54",3,"2018-04-04 23:54:46",1436,1005,147,"Деньги от Google Play",fb,Dating,IN,topfacemobappandroid,com.topface.topface.sub.trial.vip.month.13.3daysfree
9706,63,"2018-04-05 04:41:02",117685342,"2018-04-05 04:41:01",1,"2018-04-05 04:51:07",91,63,146,"Деньги от Google Play",gp,EmptyLikes,IN,topfacemobappandroid,com.topface.topface.sub.coins.month.6.1
8786,42,"2018-04-02 22:14:07",117630528,"2018-04-02 22:14:06",8,"2018-04-03 23:47:49",100,97,19,"Деньги от Payment Ninja",gp,autorefill,UA,topfacemobappandroid,pn.coins.6.1
9485,63,"2018-04-01 11:30:06",117585174,"2018-04-01 11:29:50",11,"2018-05-04 14:43:15",1913,1339,147,"Деньги от Google Play",gp,TrialVipPopup,LV,topfacemobappandroid,com.topface.topface.sub.trial.vip.month.13.3daysfree
9485,63,"2018-04-03 00:07:39",117633400,"2018-04-03 00:07:38",2,"2018-05-05 17:05:04",999,969,147,"Деньги от Payment Ninja",fb,AutoReplyMessage,DK,topfacemobappandroid,pn.sub.vip.month.10
9465,63,"2018-04-03 09:51:38",117641039,"2018-04-03 09:51:36",3,"2018-04-06 11:51:55",1416,991,147,"Деньги от Google Play",fb,TrialVipPopup,IR,topfacemobappandroid,com.topface.topface.sub.trial.vip.month.13.3daysfree
8786,42,"2018-04-01 13:23:29",117587116,"2018-04-01 13:21:17",39,"2018-04-06 06:17:31",300,291,67,"Деньги от Payment Ninja",st,EmptyLikes,UA,topfacemobappandroid,pn.likes.100.3
9526,63,"2018-04-04 10:41:56",117665009,"2018-04-04 10:41:55",1,"2018-04-04 12:08:33",569,398,147,"Деньги от Google Play",fb,SendMessage,TR,topfacemobappandroid,com.topface.topface.sub.vip.month.10
9567,63,"2018-03-31 21:24:22",117573604,"2018-03-31 21:24:21",23,"2018-05-06 02:58:33",66,46,19,"Деньги от Google Play",fb,EmptyLikes,MX,topfacemobappandroid,com.topface.topface.coins.6.1
9503,63,"2018-04-06 07:52:54",117706217,"2018-04-06 07:52:52",12,"2018-04-14 10:33:44",90,62,19,"Деньги от Google Play",gp,EmptyLikes,IN,topfacemobappandroid,com.topface.topface.coins.6.1
8786,42,"2018-04-04 12:49:41",117666886,"2018-04-04 12:49:40",4,"2018-04-07 17:44:41",1206,844,147,"Деньги от Google Play",gp,TrialVipPopup,UA,topfacemobappandroid,com.topface.topface.sub.trial.vip.month.13.3daysfree
9464,63,"2018-04-03 19:25:07",117650228,"2018-04-03 19:25:06",3,"2018-04-06 21:29:11",1597,1117,147,"Деньги от Google Play",fb,TrialVipPopup,ZA,topfacemobappandroid,com.topface.topface.sub.trial.vip.month.13.3daysfree
9453,63,"2018-04-01 21:03:49",117598640,"2018-04-01 21:02:05",7,"2018-04-04 23:09:08",1436,1005,147,"Деньги от Google Play",st,LeftMenu,IN,topfacemobappandroid,com.topface.topface.sub.trial.vip.month.13.3daysfree
9522,63,"2018-04-04 03:47:57",117659573,"2018-04-04 03:47:51",7,"2018-05-07 05:48:08",1397,977,147,"Деньги от Google Play",fb,TrialVipPopup,KZ,topfacemobappandroid,com.topface.topface.sub.trial.vip.month.13.3daysfree
9498,63,"2018-04-01 19:02:38",117595091,"2018-04-01 19:02:36",4,"2018-05-04 21:02:46",1398,978,147,"Деньги от Google Play",fb,TrialVipPopup,IN,topfacemobappandroid,com.topface.topface.sub.trial.vip.month.13.3daysfree
9718,33,"2018-04-03 12:01:22",117642803,"2018-04-03 12:01:20",2,"2018-04-03 12:51:18",1083,1050,19,"Деньги от Payment Ninja",gp,Menu,PT,topfacemobappandroid,pn.coins.100.10
8786,42,"2018-04-05 16:34:33",117694358,"2018-04-05 16:33:49",30,"2018-04-20 16:01:05",500,485,19,"Деньги от Payment Ninja",st,EmptyLikes,UA,topfacemobappandroid,pn.coins.40.5
9438,63,"2018-04-04 20:14:54",117675711,"2018-04-04 20:14:52",13,"2018-05-05 22:40:08",999,969,147,"Деньги от Payment Ninja",fb,PopularUserBlockDialog,EC,topfacemobappandroid,pn.sub.vip.month.10
9729,63,"2018-04-05 09:41:44",117688776,"2018-04-05 09:41:43",3,"2018-04-08 11:41:58",1230,861,147,"Деньги от Google Play",fb,TrialVipPopup,DO,topfacemobappandroid,com.topface.topface.sub.trial.vip.month.13.3daysfree
9438,63,"2018-04-04 20:14:54",117675711,"2018-04-04 20:14:52",3,"2018-04-08 02:33:23",1000,970,19,"Деньги от Payment Ninja",fb,EmptyLikes,EC,topfacemobappandroid,pn.coins.100.10
9464,63,"2018-04-03 19:25:07",117650228,"2018-04-03 19:25:06",4,"2018-05-06 21:29:06",1597,1117,147,"Деньги от Google Play",fb,TrialVipPopup,ZA,topfacemobappandroid,com.topface.topface.sub.trial.vip.month.13.3daysfree
9523,63,"2018-04-04 14:16:36",117668338,"2018-04-04 14:16:34",3,"2018-04-07 16:17:15",985,689,147,"Деньги от Google Play",fb,TrialVipPopup,TR,topfacemobappandroid,com.topface.topface.sub.trial.vip.month.13.3daysfree
9526,63,"2018-04-03 00:50:33",117634209,"2018-04-03 00:50:32",1,"2018-04-03 01:08:21",54,37,146,"Деньги от Google Play",gp,Menu,TR,topfacemobappandroid,com.topface.topface.sub.coins.month.6.1
9424,63,"2018-04-03 02:32:38",117635632,"2018-04-03 02:32:38",3,"2018-04-06 13:48:04",983,688,147,"Деньги от Google Play",fb,TrialVipPopup,TR,topfacemobappandroid,com.topface.topface.sub.trial.vip.month.13.3daysfree
